LinkageGroup,SNP,Scaffold,Position,SexAveraged_cM,Female_cM,Male_cM
17,8017,Chr17,6366962,32.877,33.757,32.226
17,8019,Chr17,6427719,32.974,33.901,32.289
17,8021,Chr17,6443713,33.148,34.171,32.416
17,8026,Chr17,6554698,33.594,34.661,32.862
17,8027,Chr17,6713571,34.32,35.132,33.795
17,8029,Chr17,6920950,35.469,36.357,35.025
17,8030,Chr17,6936283,35.825,36.511,35.527
17,8032,Chr17,6961689,35.936,36.73,35.527
17,8035,Chr17,7208304,37.302,38.447,36.398
17,8036,Chr17,7300398,37.913,39.215,36.915
17,8037,Chr17,7302027,38.001,39.215,37.072
17,8041,Chr17,7336804,38.163,39.29,37.265
17,8043,Chr17,7351830,38.282,39.29,37.536
17,8044,Chr17,7365822,38.412,39.29,37.849
17,8046,Chr17,7408597,38.731,39.375,38.389
17,8051,Chr17,7469470,39.024,39.774,38.389
17,8054,Chr17,7499002,39.394,39.975,39.09
17,8059,Chr17,7548218,39.782,40.314,39.536
17,8061,Chr17,7579562,40.195,40.498,40.173
17,8064,Chr17,7652339,40.987,41.154,41.118
17,8065,Chr17,7725746,41.71,41.838,41.865
17,8066,Chr17,7738781,41.982,42.647,41.865
17,8071,Chr17,7831539,42.991,43.029,43.308
17,8072,Chr17,7833573,43.163,43.245,43.43
17,8074,Chr17,7842637,43.163,43.245,43.43
17,8075,Chr17,7900166,43.746,43.334,44.422
17,8076,Chr17,7907518,43.837,43.334,44.618
17,8079,Chr17,7931974,44.085,43.681,44.885
17,8081,Chr17,7965330,44.609,43.681,45.922
17,8088,Chr17,8066407,45.903,44.602,47.493
17,8086,Chr17,8039066,47.19,45.544,49.097
17,8089,Chr17,8082826,47.42,45.544,49.578
17,8091,Chr17,8124133,47.885,45.902,50.122
17,8093,Chr17,8167850,48.552,46.504,50.871
17,8095,Chr17,8171321,48.607,46.504,50.989
17,8097,Chr17,8211342,48.992,46.877,51.395
17,8100,Chr17,8277683,48.992,46.877,51.395
17,8102,Chr17,8289754,49.279,47.479,51.395
17,8104,Chr17,8322967,49.898,48.063,52.036
17,8108,Chr17,8362393,50.219,48.493,52.227
17,8113,Chr17,8384015,50.219,48.493,52.227
17,8116,Chr17,8466547,50.928,49.4,52.729
17,8121,Chr17,8535927,51.144,49.692,52.883
17,8123,Chr17,8579237,51.368,49.996,53.102
17,8124,Chr17,8636771,51.523,50.232,53.102
17,8125,Chr17,8642787,51.691,50.576,53.102
17,8126,Chr17,8680807,52.127,50.861,53.631
17,8127,Chr17,8689400,52.26,51.2,53.631
17,8128,Chr17,8716509,52.703,51.88,53.79
17,8132,Chr17,8829145,53.218,52.173,54.588
17,8136,Chr17,9033406,53.979,53.487,54.68
17,8137,Chr17,9150620,54.306,53.895,55.001
17,8143,Chr17,9688000,54.885,54.879,55.121
17,8144,Chr17,9755379,54.997,55.121,55.121
17,8148,Chr17,10207766,55.61,56.517,55.121
17,8150,Chr17,10410798,55.98,56.966,55.316
17,8153,Chr17,10484913,56.039,57.092,55.316
17,8156,Chr17,10534989,56.105,57.234,55.316
17,8160,Chr17,10611431,56.204,57.433,55.316
17,8162,Chr17,10809481,56.338,57.56,55.431
17,8147,Chr17,10127532,58.219,61.246,55.766
17,8133,Chr17,8901419,61.698,63.913,60.015
18,8188,Chr18,614325,0,0,0
18,8201,Chr18,766037,2.355,3.075,1.556
18,8169,Chr18,425554,2.499,3.341,1.556
18,8181,Chr18,568898,2.617,3.574,1.556
18,8189,Chr18,620024,2.69,3.718,1.556
18,8198,Chr18,705935,2.752,3.846,1.556
18,8174,Chr18,509663,2.863,4.088,1.556
18,8196,Chr18,703533,2.984,4.357,1.556
18,8205,Chr18,916567,3.418,5.4,1.639
18,8215,Chr18,1038258,3.703,5.4,1.881
18,8216,Chr18,1074771,3.829,5.726,1.91
18,8220,Chr18,1149539,4.103,6.331,1.95
18,8224,Chr18,1198221,4.426,6.815,2.082
18,8226,Chr18,1217832,4.426,6.815,2.082
18,8228,Chr18,1220133,4.572,6.924,2.282
18,8234,Chr18,1345172,5.096,7.692,2.628
18,8237,Chr18,1352224,5.255,7.692,2.929
18,8238,Chr18,1352599,5.255,7.692,2.929
18,8239,Chr18,1368233,5.384,7.692,3.195
18,8240,Chr18,1501989,6.376,7.977,4.733
18,8244,Chr18,1520844,6.426,8.191,4.745
18,8248,Chr18,1564686,6.632,8.191,5.137
18,8250,Chr18,1633051,7.307,8.444,6.142
18,8252,Chr18,1687647,7.619,8.444,6.709
18,8254,Chr18,1728403,8.016,8.66,7.263
18,8255,Chr18,1769217,8.454,8.66,8.19
18,8257,Chr18,1811345,8.669,8.66,8.607
18,8259,Chr18,1989062,9.124,8.66,9.539
18,8261,Chr18,2094865,9.524,8.783,10.268
18,8262,Chr18,2161578,9.986,8.859,10.973
18,8265,Chr18,2268485,10.26,8.859,11.536
18,8267,Chr18,2350714,10.694,9.151,12.156
18,8271,Chr18,2433421,10.874,9.151,12.533
18,8278,Chr18,2633114,11.766,9.511,14.22
18,8283,Chr18,2729440,11.919,9.61,14.22
18,8280,Chr18,2706059,11.919,9.61,14.22
18,8288,Chr18,2866499,12.477,10.05,14.794
18,8537,Chr18,5159978,13.239,10.161,16.241
18,8540,Chr18,5100060,13.239,10.161,16.241
18,8535,Chr18,5210742,13.52,10.272,16.729
18,8532,Chr18,5393829,13.685,10.272,17.044
18,8530,Chr18,5761738,14.623,11.16,18.06
18,8527,Chr18,5989724,14.768,11.16,18.253
18,8528,Chr18,5897651,14.984,11.491,18.492
18,8522,Chr18,6501865,16.542,12.075,20.986
18,8519,Chr18,6682501,17.616,13.046,22.106
18,8517,Chr18,6714221,17.81,13.046,22.73
18,8512,Chr18,6765717,17.973,13.188,22.73
18,8503,Chr18,6882919,18.456,13.788,23.126
18,8501,Chr18,6916237,18.823,14.171,23.487
18,8498,Chr18,7007432,18.901,14.171,23.626
18,8496,Chr18,7018708,19.245,14.301,24.163
18,8495,Chr18,7024682,19.398,14.517,24.327
18,8489,Chr18,7101611,19.858,14.695,24.842
18,8487,Chr18,7171200,20.252,15.724,24.842
18,8485,Chr18,7233311,20.488,16.018,25.026
18,8482,Chr18,7395963,21.088,16.068,25.917
18,8480,Chr18,7505239,21.801,17.412,26.225
18,8477,Chr18,7529827,21.953,17.412,26.407
18,8471,Chr18,7785182,23.655,19.14,28.161
18,8472,Chr18,7784112,23.762,19.255,28.236
18,8470,Chr18,7843623,24.028,19.529,28.485
18,8468,Chr18,7916099,24.843,20.556,29.084
18,8466,Chr18,7925648,25.101,20.898,29.275
18,8462,Chr18,8012245,25.6,21.444,29.724
18,8461,Chr18,8019978,25.736,21.686,29.724
18,8456,Chr18,8120577,26.327,22.444,30.217
18,8459,Chr18,8097698,26.426,22.576,30.217
18,8455,Chr18,8130244,26.681,23.007,30.217
18,8454,Chr18,8157563,26.789,23.146,30.387
18,8448,Chr18,8236160,27.648,23.98,31.256
18,8449,Chr18,8235898,27.648,23.98,31.256
18,8447,Chr18,8302099,28.031,24.436,31.549
18,8446,Chr18,8323890,28.342,24.806,31.909
18,8445,Chr18,8329992,28.536,25.064,31.919
18,8442,Chr18,8345809,28.644,25.064,32.101
18,8438,Chr18,8371496,28.994,25.43,32.482
18,8439,Chr18,8364245,29.087,25.677,32.482
18,8435,Chr18,8408561,29.798,26.326,33.253
18,8434,Chr18,8415142,29.957,26.326,33.6
18,8431,Chr18,8512886,30.747,27.439,34.035
18,12210,Chr18,8503703,32.139,28.385,35.871
18,8430,Chr18,8629268,34.402,30.136,38.639
18,8427,Chr18,8635810,34.518,30.349,38.639
18,8426,Chr18,8641143,34.605,30.436,38.639
18,8424,Chr18,8659150,34.766,30.436,39.1
18,8422,Chr18,8675332,34.928,30.496,39.359
18,8421,Chr18,8700168,35.075,30.621,39.498
18,8420,Chr18,8710776,35.333,30.935,39.752
18,8419,Chr18,8753127,35.837,31.518,39.894
18,8418,Chr18,8823596,36.784,32.073,41.508
18,8415,Chr18,8863289,37.102,32.588,41.634
18,8414,Chr18,8891611,37.236,32.946,41.634
18,8411,Chr18,8936685,37.851,33.291,42.351
18,8410,Chr18,8958580,38.017,33.616,42.351
18,8407,Chr18,9130095,38.684,34.086,43.137
18,8404,Chr18,9264970,40.379,36.243,44.415
18,8403,Chr18,9379716,40.804,36.76,44.728
18,8402,Chr18,9582699,42.268,38.179,46.281
18,8401,Chr18,9659208,42.981,39.049,46.846
18,8399,Chr18,9752785,43.488,39.701,47.174
18,8397,Chr18,9813937,44.121,40.459,47.659
18,8396,Chr18,9849670,44.313,41.185,47.759
18,8394,Chr18,9895373,44.809,41.185,48.309
18,8393,Chr18,9901288,44.809,41.185,48.309
18,8390,Chr18,10068218,45.619,42.141,48.983
18,8388,Chr18,10228536,46.501,43.617,49.594
18,8387,Chr18,10563352,47.897,45.734,50.113
18,8384,Chr18,10672566,48.518,46.268,50.739
18,8386,Chr18,10639347,48.518,46.268,50.739
18,8377,Chr18,10784738,49.117,47.066,51.102
18,8374,Chr18,10837657,49.361,47.417,51.215
18,8372,Chr18,10863706,49.561,47.417,51.632
18,8366,Chr18,10931660,49.875,48.114,51.632
18,8370,Chr18,10916949,49.97,48.114,51.786
18,8364,Chr18,10989571,50.279,48.217,52.274
18,8361,Chr18,11034593,50.35,48.217,52.396
18,8359,Chr18,11038649,50.4,48.341,52.396
18,8354,Chr18,11189811,51.129,49.091,53.136
18,8352,Chr18,11200338,51.18,49.091,53.136
18,8351,Chr18,11217791,51.201,49.091,53.3
18,8337,Chr18,11444490,51.872,49.519,54.093
18,8346,Chr18,11282914,52.018,49.769,54.093
18,8344,Chr18,11355666,52.166,49.769,54.314
18,8341,Chr18,11404478,52.392,50.274,54.394
18,8334,Chr18,11530516,53.17,51.699,54.394
18,8332,Chr18,11577369,53.714,52.429,54.96
18,8330,Chr18,11597061,53.913,52.825,54.96
18,8327,Chr18,11621782,54.103,53.26,54.96
18,8324,Chr18,11752610,55.032,54.622,55.422
18,8318,Chr18,11820795,55.456,55.578,55.422
18,8317,Chr18,11984600,55.881,56.169,55.56
18,8320,Chr18,11971653,55.989,56.285,55.671
18,8323,Chr18,11920864,56.071,56.492,55.671
18,8309,Chr18,12045169,56.257,56.607,55.896
18,8307,Chr18,12071580,56.426,56.9,55.896
18,8303,Chr18,12127569,56.426,56.9,55.896
18,8293,Chr18,12523845,56.562,57.178,55.896
19,8541,Chr19,68484,0,0,0
19,8545,Chr19,152216,0.275,0,0.349
19,8551,Chr19,263671,0.746,0.656,0.715
19,8552,Chr19,271264,0.746,0.656,0.715
19,8570,Chr19,435775,1.026,0.85,1.116
19,8556,Chr19,288020,1.026,0.85,1.116
19,8557,Chr19,312256,1.148,0.85,1.349
19,8559,Chr19,329096,1.29,0.85,1.66
19,8560,Chr19,358847,1.351,0.85,1.759
19,8572,Chr19,454720,1.565,0.85,2.139
19,8576,Chr19,526441,1.85,1.252,2.277
19,8577,Chr19,558434,2.024,1.252,2.709
19,8578,Chr19,597657,2.271,1.252,3.121
19,8580,Chr19,617783,2.352,1.387,3.245
19,8586,Chr19,717656,2.636,1.587,3.625
19,8589,Chr19,785025,3.014,1.692,4.118
19,8594,Chr19,820525,3.06,1.692,4.491
19,8598,Chr19,900423,3.584,1.807,5.3
19,8601,Chr19,924398,3.65,1.807,5.442
19,8588,Chr19,755391,4.147,1.807,6.367
19,8606,Chr19,1013394,4.797,2.122,7.548
19,8605,Chr19,999883,5.398,2.122,8.733
19,8610,Chr19,1042846,6.503,2.503,10.545
19,8616,Chr19,1132388,7.096,2.722,11.583
19,8618,Chr19,1143849,7.096,2.722,11.583
19,8627,Chr19,1256932,7.45,2.742,12.301
19,8623,Chr19,1222177,7.653,2.842,12.594
19,8636,Chr19,1449085,8.445,3.158,13.962
19,8640,Chr19,1655331,9.486,3.545,15.362
19,8643,Chr19,1839249,9.934,4.326,15.691
19,8650,Chr19,2016988,10.862,5.127,16.762
19,8653,Chr19,2216409,11.472,5.62,17.408
19,8655,Chr19,2262765,11.835,5.848,17.849
19,8657,Chr19,2331163,11.98,5.848,18.197
19,8658,Chr19,2355618,12.238,5.935,18.748
19,8661,Chr19,2445181,12.721,6.28,19.318
19,8671,Chr19,2923802,14.251,8.085,20.586
19,8676,Chr19,3118845,14.78,8.509,21.198
19,8675,Chr19,3130865,15.276,9.341,21.198
19,8663,Chr19,3320060,15.818,9.861,21.877
19,8662,Chr19,3324852,15.923,10.014,21.99
19,8665,Chr19,3289962,16.083,10.298,21.99
19,8684,Chr19,3928605,16.696,10.781,22.784
19,8679,Chr19,3483642,16.817,10.946,22.784
19,8681,Chr19,3686623,17.406,11.523,23.428
19,8682,Chr19,3792029,17.681,11.838,23.643
19,8687,Chr19,3980060,18.358,12.552,24.272
19,8689,Chr19,4058789,18.493,12.733,24.272
19,8697,Chr19,4273994,18.924,13.225,24.714
19,8695,Chr19,4168164,18.981,13.225,24.832
19,8685,Chr19,3973337,18.981,13.225,24.832
19,8701,Chr19,4413378,19.375,13.319,25.585
19,8702,Chr19,4420318,19.375,13.319,25.585
19,8706,Chr19,4873334,21.638,15.061,28.679
19,8707,Chr19,4902629,22.161,15.671,28.874
19,8710,Chr19,4997170,23.382,17.408,29.549
19,8716,Chr19,5080502,24.719,18.816,30.711
19,8720,Chr19,5172940,25.296,19.628,31.059
19,8721,Chr19,5180017,25.456,19.86,31.197
19,8725,Chr19,5232101,25.631,20.134,31.197
19,8726,Chr19,5249101,25.785,20.365,31.296
19,8727,Chr19,5253480,25.867,20.365,31.409
19,8728,Chr19,5390684,26.705,21.512,32.106
19,8729,Chr19,5441116,26.815,21.694,32.106
19,8730,Chr19,5466284,26.911,21.694,32.25
19,8731,Chr19,5520303,27.297,21.694,33.005
19,8738,Chr19,5635664,28.109,22.122,34.226
19,8740,Chr19,5662165,28.33,22.122,34.745
19,8744,Chr19,5674189,28.503,22.122,35.164
19,8745,Chr19,5718037,28.831,22.598,35.164
19,8746,Chr19,5752947,29.132,22.86,35.553
19,8748,Chr19,5842672,29.511,23.319,35.867
19,8751,Chr19,5876829,29.759,23.528,36.126
19,8752,Chr19,5918560,30.257,24.01,36.638
19,8754,Chr19,5950875,30.373,24.01,36.836
19,8756,Chr19,6046129,31.226,24.578,37.929
19,8758,Chr19,6125351,31.684,25.076,38.314
19,8762,Chr19,6253730,32.247,25.33,39.369
19,8764,Chr19,6340161,32.856,26.291,39.549
19,8765,Chr19,6386778,33.119,26.47,39.921
19,8766,Chr19,6415332,33.397,26.689,40.389
19,8768,Chr19,6455418,34.341,28.141,40.466
19,8770,Chr19,6479989,34.672,28.453,41.111
19,8774,Chr19,6500117,35.393,28.946,42.116
19,8778,Chr19,6545898,36.074,29.828,42.395
19,8780,Chr19,6595590,36.43,30.319,42.632
19,8781,Chr19,6814374,37.91,31.939,43.935
19,8783,Chr19,6878074,38.45,32.689,44.276
19,8784,Chr19,6945033,38.706,33.11,44.388
19,8787,Chr19,7039433,39.059,33.877,44.388
19,8789,Chr19,7225652,39.8,34.785,44.947
19,8790,Chr19,7295595,40.325,35.414,45.388
19,8793,Chr19,7521272,41.474,36.487,46.728
19,8794,Chr19,7533135,41.662,36.814,46.728
19,8798,Chr19,7569527,41.905,37.139,46.728
19,8801,Chr19,7734152,43.117,38.098,48.223
19,8804,Chr19,7857626,43.559,38.501,48.777
19,8807,Chr19,7917925,44.15,39.015,49.465
19,8809,Chr19,7984456,44.601,39.679,49.677
19,8810,Chr19,8004516,44.899,40.116,49.677
19,8812,Chr19,8114791,45.379,40.637,50.222
19,8814,Chr19,8247127,47.94,43.21,52.778
19,8816,Chr19,8336888,49.75,44.897,54.63
19,8815,Chr19,8269559,49.874,44.897,54.869
19,8817,Chr19,8423099,50.604,45.971,55.349
19,8820,Chr19,8514749,51.077,46.531,55.704
19,8824,Chr19,8879508,53.11,48.63,57.689
19,8830,Chr19,9242873,54.262,49.57,59.027
19,8828,Chr19,9070867,54.435,49.76,59.224
19,8827,Chr19,9028537,54.535,49.76,59.508
19,8831,Chr19,9321304,55.919,51.73,60.246
19,8835,Chr19,9417390,56.529,52.707,60.438
19,8837,Chr19,9451219,56.692,53.049,60.438
19,8840,Chr19,9607758,57.133,53.558,60.77
19,8845,Chr19,9710951,57.501,54.062,61.054
19,8850,Chr19,9841527,57.951,54.854,61.161
19,8849,Chr19,9826370,58.091,55.007,61.237
19,8860,Chr19,10035328,58.596,56.039,61.304
19,8857,Chr19,9974015,58.673,56.039,61.361
19,8863,Chr19,10055106,58.759,56.224,61.361
19,8865,Chr19,10125077,58.975,56.683,61.361
19,8869,Chr19,10162246,59.074,56.876,61.361
19,8874,Chr19,10322685,59.165,57.06,61.361
19,8875,Chr19,10408538,59.384,57.506,61.361
19,8894,Chr19,10971133,59.76,58.215,61.361
19,8892,Chr19,10894816,59.76,58.215,61.361
19,8859,Chr19,10023921,61.392,60.7,62.288
20,8896,Chr20,1015290,0,0,0
20,8901,Chr20,1354183,0.136,0,0.394
20,8907,Chr20,1611370,0.704,0,1.226
20,8905,Chr20,1522903,0.887,0.406,1.379
20,8908,Chr20,1639663,1.212,0.74,1.787
20,8910,Chr20,1691399,1.539,0.74,2.392
20,8917,Chr20,1764283,1.719,0.74,2.737
20,8921,Chr20,1793239,1.853,0.74,3.057
20,8934,Chr20,1929194,2.436,0.813,4.157
20,8931,Chr20,1900765,2.508,0.813,4.286
20,8935,Chr20,1946096,2.581,0.813,4.487
20,8937,Chr20,1969244,2.837,1.165,4.654
20,8938,Chr20,2005781,3.065,1.165,5.041
20,8942,Chr20,2735801,3.858,1.666,6.258
20,8945,Chr20,2950431,4.383,1.666,7.196
20,8947,Chr20,2990936,4.674,1.749,7.716
20,8948,Chr20,3044704,4.829,1.781,7.951
20,8954,Chr20,3093268,5.029,1.974,8.238
20,8955,Chr20,3121522,5.102,1.974,8.367
20,8958,Chr20,3141596,5.245,1.974,8.674
20,8960,Chr20,3226671,5.835,2.089,9.709
20,8962,Chr20,3250196,6.042,2.089,10.101
20,8964,Chr20,3293306,6.277,2.089,10.528
20,8965,Chr20,3305998,6.464,2.334,10.727
20,8966,Chr20,3324391,6.546,2.334,10.939
20,8967,Chr20,3428691,7.066,2.469,11.831
20,8968,Chr20,3487336,7.17,2.469,12.02
20,8972,Chr20,3593460,8.218,3.153,13.463
20,8974,Chr20,3614718,8.218,3.153,13.463
20,8978,Chr20,3650757,8.321,3.238,13.594
20,8979,Chr20,3685792,8.748,3.635,14.15
20,8981,Chr20,3732582,9.157,3.635,14.81
20,8984,Chr20,3786655,9.607,4.137,15.271
20,8986,Chr20,3839965,9.859,4.272,15.678
20,8989,Chr20,3893066,10.321,4.525,16.38
20,8997,Chr20,4095133,10.589,4.525,16.844
20,8992,Chr20,4032836,11.112,5.315,17.157
20,8999,Chr20,4300791,11.908,6.048,17.824
20,9001,Chr20,4481466,12.987,6.564,19.627
20,9004,Chr20,4623166,13.183,6.751,19.82
20,9005,Chr20,4728536,13.945,7.073,21.2
20,9008,Chr20,4858365,14.254,7.409,21.296
20,9009,Chr20,4885411,14.468,7.505,21.784
20,9011,Chr20,4961648,14.764,7.787,22.073
20,9012,Chr20,4995382,15.054,8.082,22.332
20,9015,Chr20,5024849,15.186,8.216,22.46
20,9016,Chr20,5035468,15.546,8.776,22.582
20,9017,Chr20,5087765,15.881,9.219,22.774
20,9021,Chr20,5229479,16.639,10.158,23.322
20,9025,Chr20,5535184,17.489,10.921,24.27
20,9027,Chr20,5744017,18.243,11.431,25.258
20,9029,Chr20,5867987,19.066,12.3,26.009
20,9035,Chr20,6036488,19.335,12.562,26.337
20,9037,Chr20,6064025,19.395,12.562,26.457
20,9042,Chr20,6139874,19.782,12.825,26.938
20,9044,Chr20,6164763,19.782,12.825,26.938
20,9046,Chr20,6198096,20.047,13.318,27.06
20,9049,Chr20,6357374,20.657,13.925,27.623
20,9050,Chr20,6449572,21.07,14.33,28.038
20,9048,Chr20,6320548,21.221,14.476,28.209
20,9059,Chr20,6620824,21.596,14.825,28.55
20,9063,Chr20,6725071,21.92,15.395,28.755
20,9064,Chr20,6735934,21.985,15.583,28.755
20,9069,Chr20,6889759,22.405,15.583,29.381
20,9072,Chr20,6970114,22.579,15.934,29.464
20,9070,Chr20,6944474,22.579,15.934,29.464
20,9083,Chr20,7084070,22.833,16.099,29.757
20,9076,Chr20,6992344,23.166,16.454,30.093
20,9043,Chr20,6161265,23.919,17.141,30.892
20,9089,Chr20,7266703,25.194,18.403,32.193
20,9095,Chr20,7702654,26.14,19.31,33.12
20,9092,Chr20,7678584,26.14,19.31,33.12
20,9097,Chr20,7760290,26.319,19.723,33.12
20,9101,Chr20,7857546,26.759,20.277,33.435
20,9104,Chr20,7909298,27.015,20.823,33.435
20,9112,Chr20,8232400,27.368,21.072,33.828
20,9109,Chr20,8089504,27.445,21.279,33.828
20,9117,Chr20,8322185,27.674,21.52,34.023
20,9121,Chr20,8400907,28.202,22.404,34.269
20,9120,Chr20,8395149,28.202,22.404,34.269
20,9127,Chr20,8537168,28.378,22.701,34.269
20,9130,Chr20,8638951,28.552,22.969,34.332
20,9129,Chr20,8611413,28.642,23.159,34.332
20,9134,Chr20,8780155,28.934,23.809,34.332
20,9139,Chr20,8857330,29.144,24.005,34.447
20,9142,Chr20,9008269,29.397,24.509,34.505
20,9146,Chr20,9080928,29.576,24.719,34.663
20,9148,Chr20,9101249,29.681,24.761,34.794
20,9153,Chr20,9215989,29.764,24.761,34.913
20,9154,Chr20,9255101,29.91,25.01,35.009
20,9155,Chr20,9284737,30.158,25.38,35.009
20,9163,Chr20,9410222,30.421,25.664,35.376
20,9156,Chr20,9322522,30.636,25.806,35.65
20,9166,Chr20,9558151,31.282,26.697,36.075
20,9173,Chr20,9724746,31.717,27.082,36.451
20,9177,Chr20,9815187,31.991,27.231,37.022
20,9179,Chr20,9867627,32.353,27.807,37.022
20,9183,Chr20,10010902,32.456,27.807,37.327
20,9185,Chr20,10220110,33.423,28.873,38.281
20,9188,Chr20,10386188,34.066,29.751,38.519
20,9189,Chr20,10495741,34.305,30.048,38.677
20,9191,Chr20,10637680,35.031,31.076,38.917
20,9193,Chr20,10733182,35.593,31.642,39.601
20,9194,Chr20,10784986,35.794,31.642,40.109
20,9201,Chr20,10946776,36.086,31.908,40.421
20,9202,Chr20,11004519,36.377,32.305,40.65
20,9203,Chr20,11016722,36.377,32.305,40.65
20,9204,Chr20,11045151,36.728,32.687,40.939
20,9210,Chr20,11286503,37.64,33.968,41.429
20,9215,Chr20,11343712,37.745,34.173,41.429
20,9216,Chr20,11541018,38.894,35.292,42.747
20,9218,Chr20,11981024,39.539,36.26,42.944
20,9219,Chr20,12017264,39.913,36.746,43.31
20,9221,Chr20,12239757,40.58,37.515,43.784
20,9223,Chr20,12660894,41.853,39.266,44.598
20,9224,Chr20,12827559,42.424,39.886,45.132
20,9228,Chr20,12967717,43.009,40.809,45.397
20,9233,Chr20,13019864,43.242,41.022,45.648
20,9235,Chr20,13050510,43.628,41.727,45.752
20,9238,Chr20,13152449,43.862,41.973,45.982
20,9239,Chr20,13164553,44.067,41.973,46.256
20,9240,Chr20,13164917,44.067,41.973,46.256
20,9243,Chr20,13317199,44.817,43.075,46.717
20,9244,Chr20,13391892,45.312,43.984,46.818
20,9247,Chr20,13576874,46.09,44.888,47.472
20,9248,Chr20,13732363,47.391,46.297,48.639
20,9249,Chr20,13758144,47.391,46.297,48.639
20,9252,Chr20,13846236,48.01,47.118,49.103
20,9255,Chr20,14017465,48.601,47.753,49.604
20,9253,Chr20,13950200,48.684,47.948,49.604
20,9257,Chr20,14027284,48.989,48.195,49.921
20,9260,Chr20,14080202,49.205,48.195,50.285
20,9264,Chr20,14213545,49.659,49.135,50.395
20,9262,Chr20,14102278,49.861,49.612,50.395
20,9267,Chr20,14487372,50.84,50.549,51.215
20,9268,Chr20,14627462,51.276,50.869,51.956
20,9270,Chr20,14801656,51.908,51.855,52.144
20,9273,Chr20,14937448,52.211,52.496,52.144
20,9275,Chr20,15098122,52.776,53.253,52.405
20,9277,Chr20,15199282,53.04,53.781,52.405
20,9280,Chr20,15340253,53.219,54.17,52.405
20,9292,Chr20,15837318,53.219,54.17,52.405
20,9290,Chr20,15591147,54.41,56.289,52.673
21,9352,Chr21,183123,0,0,0
21,9345,Chr21,260318,0.175,0,0.36
21,9336,Chr21,398181,2.839,3.916,1.548
21,9322,Chr21,519722,3.403,4.794,1.824
21,9306,Chr21,713275,3.77,5.512,1.983
21,9311,Chr21,652333,3.933,5.527,2.081
21,9308,Chr21,705789,4.316,6.277,2.081
21,9298,Chr21,847174,5.307,7.884,2.577
21,9294,Chr21,889967,5.75,8.733,2.577
21,9295,Chr21,1062280,8.4,13.14,3.713
21,9300,Chr21,1248934,10.428,15.59,5.092
21,9312,Chr21,1435024,11.095,15.706,6.069
21,9296,Chr21,1563391,12.881,17.459,7.999
21,9301,Chr21,1610895,13.124,18.098,7.999
21,9305,Chr21,1704244,13.661,18.227,8.773
21,9313,Chr21,1812475,14.086,18.597,9.438
21,9319,Chr21,1867620,14.327,18.622,9.828
21,9321,Chr21,1889809,14.462,18.622,10.076
21,9330,Chr21,1951553,14.676,18.727,10.423
21,9343,Chr21,2141120,14.984,18.826,10.948
21,9350,Chr21,2234335,15.131,18.826,11.281
21,9355,Chr21,2303884,15.358,18.826,11.688
21,9364,Chr21,2391022,15.443,18.826,11.865
21,9379,Chr21,2800108,15.626,18.826,12.167
21,9380,Chr21,4272061,15.834,19.141,12.377
21,9382,Chr21,4607170,16.141,19.141,12.887
21,9384,Chr21,4871957,17.191,19.84,14.458
21,9387,Chr21,5212785,18.494,21.18,15.541
21,9388,Chr21,5281480,18.735,21.596,15.637
21,9390,Chr21,5293708,18.784,21.717,15.637
21,9394,Chr21,5332437,18.988,21.93,15.838
21,9397,Chr21,5357135,19.08,22.02,15.914
21,9399,Chr21,5388860,19.339,22.224,16.201
21,9401,Chr21,5399075,19.515,22.438,16.449
21,9402,Chr21,5430624,19.729,22.438,16.893
21,9403,Chr21,5469567,19.875,22.605,16.893
21,9405,Chr21,5516491,20.264,23.232,17.079
21,9409,Chr21,5668125,21.596,24.291,18.564
21,9410,Chr21,5722435,21.976,24.291,19.471
21,9412,Chr21,5759718,22.299,24.61,19.828
21,9413,Chr21,5865067,24.333,25.853,22.733
21,9417,Chr21,5963376,25.997,25.853,26.094
21,9419,Chr21,6009363,26.72,25.853,27.644
21,9420,Chr21,6026631,27.121,26.2,27.957
21,9423,Chr21,6079857,27.661,26.428,28.815
21,9424,Chr21,6217747,29.482,27.468,31.282
21,9425,Chr21,6254119,30.159,27.645,32.695
21,9428,Chr21,6290731,30.552,27.645,33.594
21,9430,Chr21,6340085,30.72,27.835,33.594
21,9433,Chr21,6832291,33.13,29.131,37.246
21,9434,Chr21,6835965,33.438,29.551,37.283
21,9435,Chr21,6847310,33.596,29.551,37.652
21,9439,Chr21,6893950,34.432,30.295,38.589
21,9442,Chr21,6973028,35.213,30.953,39.487
21,9443,Chr21,7019738,35.905,31.283,40.685
21,9444,Chr21,7051257,36.257,31.654,40.76
21,9446,Chr21,7079728,36.853,32.106,41.593
21,9447,Chr21,7098393,37.088,32.357,41.855
